id,dep,name,long,lat
13415,34,creissan,3.01667,43.3667
13416,34,mudaison,4.03945,43.6464
13417,34,roquebrun,3.01667,43.5
13418,34,mireval,3.8,43.5
13419,34,aumes,3.46667,43.4667
13420,34,campagnan,3.48333,43.5333
13421,34,cesseras,2.71667,43.3333
13422,34,cabrerolles,3.13333,43.5333
13423,34,candillargues,4.06667,43.6167
13424,34,saint andre de sangonis,3.5,43.65
13425,34,le pouget,3.51667,43.5833
13426,34,clermont l herault,3.43333,43.6167
13427,34,velieux,2.75,43.3833
13428,34,lieuran cabrieres,3.43333,43.5833
13429,34,rieussec,2.75,43.4167
13430,34,le poujol sur orb,3.05,43.5833
13431,34,causse de la selle,3.65,43.8
13432,34,boisset,2.70417,43.4017
13433,34,romiguieres,3.23333,43.8167
13434,34,sorbs,3.4,43.8833
13435,34,saint martin de l arcon,2.98333,43.5833
13436,34,saint martin de londres,3.73333,43.7833
13437,34,bouzigues,3.65,43.45
13438,34,prades le lez,3.86667,43.7
13439,34,teyran,3.91667,43.6833
13440,34,saint jean de cornies,4,43.7333
13441,34,saint jean de cuculles,3.83333,43.75
13442,34,le cros,3.36667,43.8667
13443,34,nizas,3.41667,43.5167
13444,34,montesquieu,3.26667,43.5667
13445,34,gigean,3.7,43.5
13446,34,abeilhan,3.3,43.45
13447,34,la caunette,2.78333,43.35
13448,34,valras plage,3.28333,43.25
13449,34,palavas les flots,3.93333,43.5333
13450,34,lauroux,3.28333,43.7833
13451,34,saturargues,4.11667,43.7167
13452,35,bain de bretagne,-1.68333,47.8333
13453,35,domalain,-1.25,48
13454,35,sixt sur aff,-2.08333,47.7833
13455,35,plelan le grand,-2.1,48
13456,35,fleurigne,-1.11667,48.3333
13457,35,montours,-1.3,48.45
13458,35,guipel,-1.71667,48.3
13459,35,saint just,-1.96667,47.7667
13460,35,beauce,-1.16667,48.3333
13461,35,rimou,0.487501,48.3995
13462,35,le petit fougeray,-1.6,47.9333
13463,35,langon,-1.85,47.7167
13464,35,landavran,-1.28333,48.15
13465,35,moutiers,-1.21667,47.9667
13466,35,la chapelle erbree,-1.1,48.1333
13467,35,roz sur couesnon,-1.6,48.5833
13468,35,rennes,-1.68333,48.0833
13469,35,saint gilles,-1.83333,48.15
13470,35,tresboeuf,-1.55,47.8833
13471,35,andouille neuville,-1.58333,48.3
13472,35,chelun,-1.21667,47.85
13473,35,les brulais,-2.03333,47.8833
13474,35,la chapelle chaussee,-1.85,48.2667
13475,35,landujan,-2,48.25
13476,35,redon,-2.08333,47.65
13477,35,baulon,-1.93333,47.9833
13478,35,plesder,-1.91667,48.4167
13479,35,plechatel,-1.75,47.9
13480,35,saint malo,-2.01667,48.65
13481,35,teillay,-1.53333,47.8
13482,35,saint lunaire,-2.11667,48.6333
13483,35,amanlis,-1.48333,48
13484,35,dinard,-2.06667,48.6333
13485,35,quedillac,-2.15,48.25
13486,35,cancale,-1.85,48.6833
13487,35,cherrueix,-1.7,48.6
13488,35,tresse,-1.88333,48.4833
13489,35,availles sur seiche,-1.2,47.9667
13490,35,moulins,-1.36667,48
13491,35,pipriac,-1.95,47.8167
13492,35,guipry,-1.83333,47.8167
13493,35,corps nuds,-1.58333,47.9833
13494,35,comblessac,-2.08333,47.8667
13495,35,geveze,-1.78333,48.2167
13496,35,saint suliac,-1.96667,48.5667
13497,35,saint hilaire des landes,-1.35,48.35
13498,35,saint etienne en cogles,-1.33333,48.4
13499,35,rannee,-1.23333,47.9167
13500,35,laignelet,-1.15,48.3667
13501,35,saint ganton,-1.88333,47.75
13502,35,miniac morvan,-1.9,48.5167
13503,35,domagne,-1.38333,48.0833
13504,35,le lou du lac,-1.98333,48.2
13505,35,saint gregoire,-1.68333,48.15
13506,35,montauban de bretagne,-2.05,48.2
13507,35,le chatellier,0.745834,48.4159
13508,35,montgermont,-1.71667,48.15
13509,35,chauvigne,-1.46667,48.3833
13510,35,vern sur seiche,-1.6,48.05
13511,35,combourg,-1.75,48.4167
13512,35,visseiche,-1.3,47.95
13513,35,saint leger des pres,-1.65,48.4
13514,35,bovel,-1.98333,47.95
13515,35,erce pres liffre,-1.5,48.25
13516,35,coesmes,-1.43333,47.8833
13517,35,saint jouan des guerets,-1.96667,48.6
13518,35,parce,-1.2,48.2667
13519,35,lecousse,-1.21667,48.3667
13520,35,osse,-1.45,48.05
13521,35,hirel,-1.8,48.6
13522,35,hede bazouges,-1.8,48.3
13523,35,liffre,-1.5,48.2167
13524,35,saint germain sur ille,-1.66667,48.25
13525,35,chevaigne,-1.63333,48.2167
13526,35,le crouais,-2.13333,48.2
13527,35,cogles,-1.36667,48.4667
13528,35,montfort sur meu,-1.96667,48.1333
13529,35,les iffs,-1.86667,48.2833
13530,35,muel,1.84278,48.1273
13531,35,gael,-2.23333,48.1333
13532,35,poce les bois,-1.25,48.1167
13533,35,saint jean sur vilaine,-1.36667,48.1167
13534,35,orgeres,-1.66667,48
13535,35,montreuil sous perouse,-1.23333,48.15
13536,35,sougeal,-1.51667,48.5167
13537,35,le vivier sur mer,-1.78333,48.6
13538,35,la ville es nonais,-1.95,48.55
13539,35,janze,-1.5,47.9667
13540,35,miniac sous becherel,-1.93333,48.2833
13541,35,saint coulomb,-1.9,48.6833
13542,35,talensac,-1.93333,48.1
13543,35,le pertre,-1.03333,48.0333
13544,35,saint sulpice la foret,-1.58333,48.2167
13545,35,quebriac,-1.83333,48.35
13546,35,loheac,-1.88333,47.8667
13547,35,marcille raoul,-1.6,48.3833
13548,35,erce en lamee,-1.56667,47.8333
13549,35,romagne,-1.28333,48.35
13550,35,bruz,-1.75,48.0333
13551,35,thorigne fouillard,0.420279,48.1598
13552,35,laille,-1.71667,47.9833
13553,35,parthenay de bretagne,-1.83333,48.2
13554,35,dourdain,-1.36667,48.1833
13555,35,saint ouen la rouerie,0.559168,48.4628
13556,35,saulnieres,-1.58333,47.9167
13557,35,renac,-1.98333,47.7167
13558,35,saint symphorien,-1.83333,48.2833
13559,35,retiers,-1.38333,47.9167
13560,35,la fontenelle,-1.5,48.4667
13561,35,mece,-1.3,48.2333
13562,35,lourmais,-1.73333,48.45
13563,35,combourtille,-1.25,48.2667
13564,35,javene,-1.21667,48.3167
13565,35,dompierre du chemin,-1.15,48.2667
13566,35,betton,-1.65,48.1833
13567,35,saint germain en cogles,-1.25,48.4
13568,35,esse,-1.41667,47.9667
13569,35,dinge,-1.71667,48.35
13570,35,bourg des comptes,-1.75,47.9333
13571,35,boisgervilly,-2.06667,48.1667
13572,35,la chapelle bouexic,-1.93333,47.9333
13573,35,sains,-1.58333,48.55
13574,35,tremblay,-1.46667,48.4167
13575,35,cardroc,-1.88333,48.2833
13576,35,la gouesniere,-1.9,48.6167
13577,35,iffendic,-2.03333,48.1333
13578,35,tremeheuc,-1.7,48.4333
13579,35,saint maugan,-2.08333,48.1333
13580,35,fougeres,-1.2,48.35
13581,35,goven,-1.85,48
13582,35,vieux vy sur couesnon,-1.48333,48.35
13583,35,saint sulpice des landes,0.376945,47.7667
13584,35,mezieres sur couesnon,-1.45,48.3
13585,35,cintre,-1.86667,48.1
13586,35,montautour,-1.15,48.2
13587,35,vergeal,-1.26667,48.0333
13588,35,champeaux,-1.31667,48.15
13589,35,cornille,-1.3,48.0833
13590,35,etrelles,-1.18333,48.0667
13591,35,chavagne,-1.78333,48.05
13592,35,louvigne de bais,-1.33333,48.05
13593,35,taillis,-1.23333,48.1833
13594,35,bruc sur aff,-2.01667,47.8167
13595,35,torce,-1.26667,48.0667
13596,35,paimpont,-2.18333,48.0167
13597,35,thourie,-1.48333,47.85
13598,35,noyal chatillon sur seiche,0.342501,48.0434
13599,35,saint medard sur ille,-1.66667,48.2667
13600,35,le tronchet,-1.83333,48.4833
13601,35,pleine fougeres,-1.56667,48.5333
13602,35,mont dol,-1.76667,48.5667
13603,35,lalleu,-1.51667,47.85
13604,35,trimer,-1.88333,48.3333
13605,35,la bosse de bretagne,-1.6,47.8667
13606,35,le ferre,-1.3,48.5
13607,35,forges la foret,-1.26667,47.8667
13608,35,landean,-1.15,48.4167
13609,35,poilley,-1.26667,48.4667
13610,35,saint gonlay,-2.06667,48.1167
13611,35,bleruais,-2.13333,48.1167
13612,35,montreuil sur ille,-1.66667,48.3
13613,35,epiniac,-1.7,48.5
13614,35,erbree,-1.11667,48.1
13615,35,la boussac,-1.66667,48.5167
13616,35,livre sur changeon,-1.35,48.2167
13617,35,saint aubin du pavail,-1.46667,48.05
13618,35,saint georges de chesne,-1.28333,48.2667
13619,35,saint broladre,-1.65,48.5833
13620,35,saint ouen des alleux,-1.41667,48.3333
13621,35,breal sous montfort,-1.86667,48.05
13622,35,pire sur seiche,-1.43333,48
13623,35,mernel,-1.96667,47.9
13624,35,saint erblon,-1.65,48.0167
13625,35,la dominelais,-1.68333,47.7667
13626,35,breal sous vitre,-1.06667,48.1
13627,35,saint gondran,-1.83333,48.2667
13628,35,val d ize,-1.3,48.1833
13629,35,domloup,0.476945,48.062
13630,35,bedee,-1.95,48.1833
13631,35,saint pere,-1.91667,48.5833
13632,35,la chapelle aux filtzmeens,0.174445,48.3837
13633,35,bille,-1.25,48.2833
13634,35,bazouges la perouse,-1.58333,48.4167
13635,35,pance,-1.66667,47.8833
13636,35,gennes sur seiche,-1.11667,47.9833
13637,35,la meziere,-1.75,48.2167
13638,35,saint meloir des ondes,-1.9,48.65
13639,35,vitre,-1.2,48.1333
13640,35,chanteloup,-1.61667,47.9667
13641,35,la chapelle du lou,-2,48.2167
13642,35,vendel,-1.31667,48.3
13643,35,romille,-1.9,48.2167
13644,35,clayes,-1.85,48.1833
13645,35,saint brice en cogles,-1.36667,48.4
13646,35,pleurtuit,-2.06667,48.5833
13647,35,pace,-1.76667,48.15
13648,35,la nouaye,-1.98333,48.15
13649,35,le minihic sur rance,-2.01667,48.5833
13650,35,bonnemain,-1.76667,48.4667
13651,35,saint onen la chapelle,-2.16667,48.1667
13652,35,trans la foret,-1.6,48.5
13653,35,le rheu,-1.8,48.1
13654,35,servon sur vilaine,-1.45,48.1167
13655,35,saint georges de reintembault,0.756668,48.5084
13656,35,lillemer,-1.86667,48.5667
13657,35,monterfil,-1.98333,48.0667
13658,35,drouges,-1.26667,47.9
13659,35,maxent,-2.03333,47.9833
13660,35,saint peran,-2.05,48.05
13661,35,saint germain du pinel,-1.16667,48.0167
13662,35,antrain,-1.48333,48.45
13663,35,pont pean,0.295279,48.0128
13664,35,la noe blanche,-1.73333,47.8
13665,35,boistrudan,-1.4,47.9667
13666,35,saint malo de phily,-1.78333,47.8667
13667,35,saint pierre de plesguen,-1.91667,48.45
13668,35,luitre,-1.11667,48.2833
13669,35,pleumeleuc,-1.91667,48.1833
13670,35,baille,-1.38333,48.35
13671,35,saint aubin des landes,-1.3,48.1
13672,35,saint thual,-1.93333,48.3333
13673,35,la selle en cogles,-1.35,48.4333
13674,35,sainte anne sur vilaine,-1.81667,47.7333
13675,35,la richardais,-2.03333,48.6
13676,35,montreuil le gast,-1.71667,48.25
13677,35,la selle en luitre,-1.13333,48.3
13678,35,marcille robert,-1.36667,47.95
13679,35,roz landrieux,-1.83333,48.5333
13680,35,vignoc,-1.78333,48.25
13681,35,vezin le coquet,-1.75,48.1167
13682,35,baguer morvan,-1.78333,48.5333
13683,35,arbrissel,-1.3,47.9333
13684,35,l hermitage,-1.81667,48.1333
13685,35,saint sauveur des landes,-1.31667,48.3333
13686,35,melle,-1.2,48.5
13687,35,la bazouge du desert,0.895001,48.4431
13688,35,le verger,-1.93374,48.0696
13689,35,la couyere,-1.5,47.8833
13690,35,chasne sur illet,-1.56667,48.25
13691,35,monthault,-1.18333,48.5167
13692,35,saint jacques de la lande,-1.71667,48.0667
13693,35,lanrigan,-1.7,48.4
13694,35,louvigne du desert,-1.13333,48.4833
13695,35,saint guinoux,-1.88333,48.5833
13696,35,saint marcan,-1.63333,48.5833
13697,35,brece,-1.48333,48.1167
13698,35,le theil de bretagne,-1.43333,47.9167
13699,35,saint seglin,-2,47.85
13700,35,cuguen,-1.65,48.45
13701,35,noyal sur vilaine,-1.51667,48.1167
13702,35,saint malon sur mel,1.90111,48.0931
13703,35,langan,-1.85,48.25
13704,35,lassy,-1.86667,47.9833
13705,35,la bouexiere,-1.43333,48.1833
13706,35,saint thurial,-1.93333,48.0333
13707,35,mouaze,-1.6,48.2333
13708,35,breteil,-1.9,48.15
13709,35,vieux viel,-1.55,48.5167
13710,35,saint benoit des ondes,-1.85,48.6167
13711,35,guichen,-1.8,47.9667
13712,35,feins,-1.63333,48.3333
13713,35,meillac,-1.81667,48.4167
13714,35,crevin,-1.66667,47.9333
13715,35,saint georges de grehaigne,-1.55,48.5667
13716,35,longaulnay,-1.93333,48.3
13717,35,aubigne,-1.63333,48.3
13718,35,saint pern,-1.98333,48.2833
13719,35,le sel de bretagne,0.389445,47.8959
13720,35,la chapelle saint aubert,-1.3,48.3167
13721,35,campel,-2,47.9333
13722,35,saint marc sur couesnon,-1.36667,48.3
13723,35,chantepie,-1.61667,48.0833
13724,35,la fresnais,-1.85,48.6
13725,35,maure de bretagne,-1.98333,47.9
13726,35,lieuron,-1.95,47.85
13727,35,cesson sevigne,-1.6,48.125
13728,35,gahard,-1.51667,48.3
13729,35,saint uniac,-2.03333,48.1667
13730,35,plerguer,-1.85,48.5333
13731,35,saint didier,-1.36667,48.1
13732,35,bains sur oust,-2.06667,47.7
13733,35,chartres de bretagne,-1.7,48.05
13734,35,messac,-1.8,47.8167
13735,35,la guerche de bretagne,-1.23333,47.9333
13736,35,saint christophe de valains,-1.45,48.35
13737,35,le loroux,-1.06667,48.4
13738,35,lanhelin,-1.83333,48.45
13739,35,prince,-1.08333,48.2167
13740,35,nouvoitou,-1.55,48.05
13741,35,martigne ferchaud,-1.31667,47.8333
13742,35,saint aubin du cormier,-1.4,48.2667
13743,35,la chapelle de brain,0.0652788,47.7003
13744,35,langouet,-1.81667,48.25
13745,35,medreac,-2.06667,48.2667
13746,35,saint christophe des bois,-1.25,48.2333
13747,35,saint jean sur couesnon,-1.36667,48.2833
13748,35,chatillon en vendelais,-1.16667,48.2167
13749,35,saint m hervon,-2.05,48.2333
13750,35,pleugueneuc,-1.9,48.4
13751,35,saint armel,-1.58333,48.0167
13752,35,sainte marie,-2,47.7
13753,35,saint aubin d aubigne,-1.6,48.25
13754,35,chateaugiron,-1.5,48.05
13755,35,mousse,-1.26667,47.9333
13756,35,tinteniac,-1.85,48.3167
13757,35,la baussaine,-1.9,48.3167
13758,35,sens de bretagne,-1.55,48.3333
13759,35,romazy,-1.5,48.3667
13760,35,brie,-1.53333,47.95
13761,35,treverien,-1.93333,48.3667
13762,35,montreuil des landes,-1.21667,48.25
13763,35,becherel,-1.95,48.3
13764,35,marpire,-1.33333,48.1333
13765,35,saint senoux,-1.78333,47.9
13766,35,la selle guerchaise,-1.16667,47.95
13767,35,parigne,-1.2,48.4333
13768,35,balaze,-1.18333,48.1667
13769,35,la chapelle thouarault,-1.86667,48.1333
13770,35,saint briac sur mer,-2.13333,48.6333
13771,35,melesse,-1.7,48.2167
13772,35,noyal sous bazouges,-1.63333,48.4167
13773,35,loutehel,-2.08333,47.9333
13774,35,gosne,-1.46667,48.25
13775,35,guignen,-1.85,47.9167
13776,35,grand fougeray,-1.73333,47.7167
13777,35,chateauneuf d ille et vilaine,0.0702788,48.5612
13778,35,argentre du plessis,-1.15,48.0667
13779,35,dol de bretagne,-1.75,48.55
13780,35,mondevert,-1.1,48.0833
13781,35,baguer pican,-1.7,48.55
13782,35,la chapelle des fougeretz,0.267223,48.1773
13783,35,acigne,-1.53333,48.1333
13784,35,le tiercent,-1.4,48.35
13785,35,la chapelle janson,-1.1,48.35
13786,35,bais,-1.28333,48.0167
13787,35,villamee,-1.21667,48.4667
13788,35,saint remy du plain,-1.56667,48.3667
13789,35,chance,-1.38333,48.0333
13790,35,brielles,-1.08333,48.0167
13791,35,sainte colombe,-1.45,47.8833
13792,35,bourgbarre,-1.61667,48
13793,35,broualan,-1.65,48.4667
13794,35,saint m herve,-1.11667,48.1833
13795,35,mordelles,-1.85,48.0667
13796,35,irodouer,-1.95,48.25
13797,35,treffendel,-2,48.0333
13798,35,saint meen le grand,-2.2,48.1833
13799,35,chateaubourg,-1.4,48.1167
13800,35,saint marc le blanc,-1.4,48.3667
13801,35,saint domineuc,-1.86667,48.3667
13802,35,saint brieuc des iffs,-1.85,48.3
13803,35,poligne,-1.68333,47.8833
13804,35,eance,-1.25,47.8167
13805,36,saint medard,1.25,47
13806,36,saint pierre de lamps,1.5,46.9667
13807,36,bazaiges,1.53333,46.5
13808,36,bretagne,1.7,47
13809,36,saint chartier,1.96667,46.65
13810,36,francillon,1.55,46.9833
13811,36,thenay,1.43333,46.6333
13812,36,villentrois,1.46667,47.1833
13813,36,vicq exemplet,2.13333,46.6333
13814,36,neuvy saint sepulchre,1.81667,46.6
13815,36,cuzion,1.6,46.4833
13816,36,martizay,1.03333,46.8
13817,36,buxieres d aillac,1.75,46.6333
13818,36,fontguenand,1.53333,47.2167
13819,36,aigurande,1.83333,46.4333
13820,36,fontenay,1.73333,47.05
13821,36,la chatre langlin,1.38333,46.4167
13822,36,jeu les bois,1.8,46.6667
13823,36,dun le poelier,1.75,47.2
13824,36,la vernelle,1.53333,47.2333
13825,36,bagneux,1.75,47.1833
13826,36,crozon sur vauvre,1.86667,46.4833
13827,36,chasseneuil,1.48333,46.6333
13828,36,guilly,1.71667,47.0667
13829,36,la berthenoux,2.06667,46.65
13830,36,bouesse,1.68333,46.6167
13831,36,lourouer saint laurent,2.01667,46.6333
13832,36,briantes,2.01667,46.55
13833,36,buzancais,1.41667,46.8833
13834,36,le tranger,1.23333,46.95
13835,36,fougerolles,1.86667,46.5667
13836,36,montipouret,1.9,46.65
13837,36,preuilly la ville,0.966667,46.6833
13838,36,vigoux,1.48333,46.5167
13839,36,vendoeuvres,1.35,46.8
13840,36,thizay,1.9,46.9
13841,36,diou,2.05,47.05
13842,36,varennes sur fouzon,1.6,47.2167
13843,36,veuil,1.51667,47.1167
13844,36,la motte feuilly,2.08333,46.5333
13845,36,pommiers,1.65,46.5167
13846,36,faverolles,1.40833,47.172
13847,36,douadic,1.11667,46.7
13848,36,pellevoisin,1.41667,46.9833
13849,36,lange,1.51667,47.0667
13850,36,orsennes,1.68333,46.4833
13851,36,flere la riviere,1.1,47.0167
13852,36,villegouin,1.38333,46.9667
13853,36,bouges le chateau,1.67333,47.0395
13854,36,murs,1.15,46.9
13855,36,villers les ormes,1.63333,46.8667
13856,36,deols,1.7,46.8333
13857,36,obterre,1.03333,46.9
13858,36,valencay,1.56667,47.15
13859,36,clere du bois,1.1,46.9167
13860,36,ardentes,1.83333,46.75
13861,36,brives,1.95,46.85
13862,36,merigny,0.916667,46.6167
13863,36,saulnay,1.26667,46.8667
13864,36,tournon saint martin,0.95,46.7333
13865,36,chezelles,1.56667,46.8833
13866,36,cluis,1.75,46.55
13867,36,sainte gemme,1.33333,46.85
13868,36,bonneuil,1.23333,46.3667
13869,36,paulnay,1.15,46.85
13870,36,ceaulmont,1.58333,46.5167
13871,36,gargilesse dampierre,1.6,46.5167
13872,36,saint benoit du sault,1.4,46.45
13873,36,tranzault,1.85,46.6167
13874,36,vouillon,1.91667,46.8167
13875,36,reboursin,1.81667,47.1
13876,36,vigoulant,2.06667,46.4333
13877,36,aize,1.7,47.1
13878,36,issoudun,2,46.95
13879,36,maillet,1.68333,46.5667
13880,36,saint denis de jouhet,1.86667,46.5333
13881,36,segry,2.08333,46.8833
13882,36,neret,2.15,46.5667
13883,36,villegongis,1.58333,46.9
13884,36,saint civran,1.4,46.5
13885,36,saint aubin,2.03333,46.85
13886,36,roussines,1.38333,46.4667
13887,36,villiers,1.185,46.8873
13888,36,diors,1.81667,46.8167
13889,36,fontgombault,0.983333,46.6833
13890,36,souge,1.48333,46.95
13891,36,sacierges saint martin,1.36667,46.5
13892,36,saint aigny,1.01667,46.6333
13893,36,lignerolles,2.13333,46.4833
13894,36,rivarennes,1.38333,46.6167
13895,36,chateauroux,1.7,46.8167
13896,36,nuret le ferron,1.43333,46.6667
13897,36,vineuil,1.63333,46.9
13898,36,bommiers,1.98528,46.7948
13899,36,neuillay les bois,1.48333,46.7667
13900,36,chaillac,1.3,46.4333
13901,36,urciers,2.13333,46.5333
13902,36,saint gilles,1.46667,46.4833
13903,36,reuilly,2.05,47.0833
13904,36,sauzelles,1,46.65
13905,36,neuvy pailloux,1.85,46.8833
13906,36,sazeray,2.05,46.4333
13907,36,chassignolles,1.93333,46.5333
13908,36,chabris,1.65,47.25
13909,36,saint genou,1.33333,46.9333
13910,36,le pechereau,1.55,46.5833
13911,36,conde,1.98583,46.8789
13912,36,le magny,1.96667,46.55
13913,36,mezieres en brenne,1.21667,46.8167
13914,36,mosnay,1.6,46.6167
13915,36,lye,1.48333,47.2167
13916,36,dunet,1.3,46.4667
13917,36,vatan,1.81667,47.0667
13918,36,anjouin,1.78333,47.2
13919,36,meobecq,1.41667,46.7333
13920,36,paudy,1.91667,47.0333
13921,36,neons sur creuse,0.916667,46.7333
13922,36,saint cyran du jambot,1.13333,47.0167
13923,36,saint aoustrille,1.93333,46.9333
13924,36,buxeuil,1.68333,47.1333
13925,36,sainte fauste,1.86667,46.85
13926,36,arthon,1.7,46.6833
13927,36,saint pierre de jards,1.98333,47.1
13928,36,argy,1.43333,46.9333
13929,36,mouhers,1.78333,46.5667
13930,36,saint aout,1.96667,46.7167
13931,36,jeu maloches,1.45,47.0333
13932,36,saint martin de lamps,1.51667,46.9833
13933,36,gehee,1.5,47.0333
13934,36,meunet planches,1.95,46.8167
13935,36,le menoux,1.56667,46.55
13936,36,la buxerette,1.8,46.5
13937,36,semblecay,1.66667,47.2167
13938,36,villedieu sur indre,1.53333,46.85
13939,36,les bordes,1.97583,46.9806
13940,36,belabre,1.16667,46.55
13941,36,lignac,1.21667,46.4667
13942,36,montchevrier,1.75,46.4833
13943,36,chatillon sur indre,1.16667,46.9833
13944,36,gournay,1.73333,46.5833
13945,36,la perouille,1.51667,46.6833
13946,36,le poinconnet,1.71667,46.7667
13947,36,pouligny saint pierre,1.03333,46.6833
13948,36,montgivray,1.98333,46.6
13949,36,saint hilaire sur benaize,1.08333,46.5667
13950,36,eguzon chantome,1.5825,46.4423
13951,36,saint marcel,1.51667,46.6
13952,36,lizeray,1.9,46.9667
13953,36,montlevicq,2.07,46.5773
13954,36,parpecay,1.65,47.2
13955,36,mouhet,1.43333,46.3833
13956,36,azay le ferron,1.06667,46.85
13957,36,brion,1.73333,46.95
13958,36,mers sur indre,1.88333,46.65
13959,36,celon,1.5,46.5167
13960,36,chalais,1.2,46.5333
13961,36,menetreols sous vatan,1.85,47.0167
13962,36,beaulieu,1.30722,46.3867
13963,36,fredille,1.46667,47
13964,36,liniez,1.75,47.0167
13965,36,sainte lizaigne,2.01667,47
13966,36,vijon,2.11667,46.4333
13967,36,clion,1.23333,46.9333
13968,36,coings,1.71667,46.8833
13969,36,montierchaume,1.76667,46.8667
13970,36,le pont chretien chabenet,1.46667,46.6167
13971,36,arpheuilles,1.26667,46.9
13972,36,giroux,1.9,47.0667
13973,36,rosnay,1.21667,46.7
13974,36,poulaines,1.66667,47.15
13975,36,saint gaultier,1.41667,46.6333
13976,36,saint plantaire,1.675,46.4583
13977,36,mauvieres,1.08333,46.5667
13978,36,rouvres les bois,1.65,47.0667
13979,36,argenton sur creuse,1.51667,46.5833
13980,36,tendu,1.55,46.6333
13981,36,malicornay,1.65,46.5833
13982,36,ciron,1.25,46.6167
13983,36,pouligny saint martin,2,46.5167
13984,36,ecueille,1.35,47.0833
13985,36,luzeret,1.4,46.55
13986,36,thevet saint julien,2.06667,46.65
13987,36,lucay le male,1.43333,47.1167
13988,36,la chatre,1.98333,46.5833
13989,36,velles,1.65,46.6833
13990,36,lacs,2.01667,46.5833
13991,36,le blanc,1.06667,46.6333
13992,36,sassierges saint germain,1.9,46.7667
13993,36,chazelet,1.45,46.5167
13994,36,chavin,1.61667,46.5667
13995,36,baraize,1.56667,46.4833
13996,36,menetou sur nahon,1.65,47.2167
13997,36,migny,2.06667,47.0167
13998,36,lurais,0.95,46.7
13999,36,ambrault,1.96667,46.7833
14000,36,meunet sur vatan,1.85,47.0833
14001,36,champillet,2.11667,46.55
14002,36,etrechet,1.76667,46.7667
14003,36,migne,1.31667,46.7167
14004,36,pouligny notre dame,2.01667,46.4833
14005,36,lys saint georges,1.82333,46.642
14006,36,feusines,2.1,46.5167
14007,36,vicq sur nahon,1.53333,47.1
14008,36,badecon le pin,1.58333,46.5167
14009,36,preaux,1.28333,47.0167
14010,36,ruffec,1.16667,46.6333
14011,36,lureuil,1.03333,46.75
14012,36,palluau sur indre,1.31667,46.95
14013,36,perassay,2.15,46.4667
14014,36,sainte severe sur indre,2.06667,46.4833
14015,36,prissac,1.31667,46.5167
14016,36,sarzay,1.9,46.6
14017,36,saint christophe en bazelle,1.71667,47.1833
14018,36,la chapelle saint laurian,1.78333,47.05
14019,36,saint valentin,1.86667,46.95
14020,36,saint christophe en boucherie,2.12111,46.6781
14021,36,heugnes,1.40889,47.012
14022,36,chitray,1.36667,46.6167
14023,36,orville,1.79111,47.1523
14024,36,luant,1.55,46.7333
14025,36,moulins sur cephons,1.55,47.0167
14026,36,chouday,2.06667,46.9167
14027,36,linge,1.08333,46.75
14028,36,la champenoise,1.8,46.9333
14029,36,oulches,1.3,46.6167
14030,36,parnac,1.45,46.45
14031,36,lourdoueix saint michel,1.73333,46.4333
14032,36,crevant,2.51667,46.3667
14033,36,saint michel en brenne,1.16667,46.8
14034,36,verneuil sur igneraie,2.01667,46.65
14035,36,pruniers,2.05139,46.7889
14036,36,la chapelle orthemale,1.45,46.8333
14037,36,concremiers,1.01667,46.6
14038,36,saint maur,1.63333,46.8
14039,36,lucay le libre,1.9,47.0833
14040,36,maron,1.86667,46.8
14041,36,saint florentin,1.78333,47.0667
14042,36,levroux,1.61667,46.9833
14043,36,nohant vic,1.96,46.6387
14044,36,baudres,1.56667,47.05
14045,36,saint georges sur arnon,2.1,47
14046,36,tilly,1.2,46.4167
14047,36,ingrandes,0.966667,46.6
14048,36,sainte cecile,1.66667,47.1833
14049,36,niherne,1.56667,46.8333
14050,36,selles sur nahon,1.45,47
14051,36,saint lactencin,1.48333,46.8833
14052,37,chancay,0.866667,47.45
14053,37,blere,1,47.3333
14054,37,truyes,0.833333,47.2667
14055,37,saint branchs,0.766667,47.2333
14056,37,savonnieres,0.55,47.35
14057,37,saint cyr sur loire,0.666667,47.4
14058,37,ballan mire,0.616667,47.3333
14059,37,esvres,0.783333,47.2833
14060,37,amboise,0.983333,47.4167
14061,37,poce sur cisse,0.983333,47.4333
14062,37,la roche clermault,0.2,47.15
14063,37,la croix en touraine,0.983333,47.3333
14064,37,restigne,0.233333,47.2833
14065,37,beaumont la ronce,0.666667,47.5667
14066,37,bourgueil,0.166667,47.2833
14067,37,la chapelle aux naux,0.416667,47.3167
14068,37,lignieres de touraine,0.416667,47.3
14069,37,cinq mars la pile,0.466667,47.35
14070,37,louans,0.75,47.1833
14071,37,rilly sur vienne,0.483333,47.05
14072,37,monthodon,0.833333,47.65
14073,37,veretz,0.8,47.3667
14074,37,cere la ronde,1.18333,47.2667
14075,37,villaines les rochers,0.5,47.2167
14076,37,la chapelle blanche saint martin,0.783333,47.0833
14077,37,marcilly sur vienne,0.533333,47.0333
14078,37,manthelan,0.783333,47.1333
14079,37,preuilly sur claise,0.933333,46.85
14080,37,braye sur maulne,0.25,47.55
14081,37,vernou sur brenne,0.85,47.4167
14082,37,sainte maure de touraine,0.616667,47.1
14083,37,loches,1,47.1333
14084,37,sainte catherine de fierbois,0.65,47.15
